,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,home_recent_win_rate,away_recent_win_rate,home_vs_away_win_rate,is_neutral
2782,2021-06-11,Philippines,Guam,3,0,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,home_win,0.4,0.0,0.2,1
2787,2021-06-11,Hong Kong,Iraq,0,1,FIFA World Cup qualification,Arad,Iran,True,away_win,0.2,0.8,0.0,1
2801,2021-06-12,Haiti,Canada,0,1,FIFA World Cup qualification,Port-au-Prince,Haiti,False,away_win,0.6,0.8,0.0,0
2802,2021-06-12,Panama,Curaçao,2,1,FIFA World Cup qualification,Panama City,Panama,False,home_win,0.8,0.6,0.0,0
2803,2021-06-12,Saint Kitts and Nevis,El Salvador,0,4,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False,away_win,0.6,0.6,0.0,0
2810,2021-06-13,South Korea,Lebanon,2,1,FIFA World Cup qualification,Goyang,South Korea,False,home_win,0.6,0.4,0.0,0
2836,2021-06-15,United Arab Emirates,Vietnam,3,2,FIFA World Cup qualification,Dubai,United Arab Emirates,False,home_win,0.6,0.8,0.0,0
2835,2021-06-15,Thailand,Malaysia,0,1,FIFA World Cup qualification,Dubai,United Arab Emirates,True,away_win,0.2,0.4,0.0,1
2837,2021-06-15,Canada,Haiti,3,0,FIFA World Cup qualification,Bridgeview,United States,True,home_win,1.0,0.6,0.2,1
2834,2021-06-15,Japan,Kyrgyzstan,5,1,FIFA World Cup qualification,Suita,Japan,False,home_win,1.0,0.4,0.2,0
2839,2021-06-15,El Salvador,Saint Kitts and Nevis,2,0,FIFA World Cup qualification,San Salvador,El Salvador,False,home_win,0.8,0.6,0.2,0
2844,2021-06-15,Kuwait,Taiwan,2,1,FIFA World Cup qualification,Kuwait City,Kuwait,False,home_win,0.4,0.0,0.2,0
2838,2021-06-15,Curaçao,Panama,0,0,FIFA World Cup qualification,Willemstad,Curaçao,False,draw,0.6,1.0,0.0,0
2833,2021-06-15,Tajikistan,Myanmar,4,0,FIFA World Cup qualification,Osaka,Japan,True,home_win,0.2,0.4,0.0,1
2830,2021-06-15,Saudi Arabia,Uzbekistan,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,home_win,0.8,0.8,0.2,0
2831,2021-06-15,Bangladesh,Oman,0,3,FIFA World Cup qualification,Doha,Qatar,True,away_win,0.0,0.6,0.0,1
2829,2021-06-15,Palestine,Yemen,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,True,home_win,0.2,0.2,0.0,1
2828,2021-06-15,Iran,Iraq,1,0,FIFA World Cup qualification,Arad,Iran,False,home_win,0.6,0.8,0.0,0
2827,2021-06-15,Bahrain,Hong Kong,4,0,FIFA World Cup qualification,Riffa,Bahrain,False,home_win,0.4,0.2,0.0,0
2826,2021-06-15,Australia,Jordan,1,0,FIFA World Cup qualification,Kuwait City,Kuwait,True,home_win,1.0,0.6,0.2,1
2825,2021-06-15,China PR,Syria,3,1,FIFA World Cup qualification,Suzhou,China PR,False,home_win,0.6,1.0,0.0,0
2824,2021-06-15,Philippines,Maldives,1,1,FIFA World Cup qualification,Suzhou,China PR,True,draw,0.4,0.2,0.2,1
2832,2021-06-15,India,Afghanistan,1,1,FIFA World Cup qualification,Doha,Qatar,True,draw,0.2,0.0,0.0,1
3005,2021-09-01,Denmark,Scotland,2,0,FIFA World Cup qualification,Copenhagen,Denmark,False,home_win,0.6,0.2,0.0,0
3006,2021-09-01,Moldova,Austria,0,2,FIFA World Cup qualification,Chișinău,Moldova,False,away_win,0.0,0.2,0.0,0
3008,2021-09-01,Latvia,Gibraltar,3,1,FIFA World Cup qualification,Riga,Latvia,False,home_win,0.0,0.0,0.0,0
3011,2021-09-01,Slovenia,Slovakia,1,1,FIFA World Cup qualification,Ljubljana,Slovenia,False,draw,0.2,0.2,0.0,0
3010,2021-09-01,Malta,Cyprus,3,0,FIFA World Cup qualification,Ta' Qali,Malta,False,home_win,0.0,0.2,0.0,0
3004,2021-09-01,Faroe Islands,Israel,0,4,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,away_win,0.0,0.2,0.0,0
3012,2021-09-01,Russia,Croatia,0,0,FIFA World Cup qualification,Moscow,Russia,False,draw,0.4,0.6,0.0,0
3009,2021-09-01,Turkey,Montenegro,2,2,FIFA World Cup qualification,Istanbul,Turkey,False,draw,0.4,0.4,0.0,0
3003,2021-09-01,France,Bosnia and Herzegovina,1,1,FIFA World Cup qualification,Strasbourg,France,False,draw,0.8,0.0,0.2,0
3007,2021-09-01,Norway,Netherlands,1,1,FIFA World Cup qualification,Oslo,Norway,False,draw,0.4,0.4,0.0,0
3001,2021-09-01,Luxembourg,Azerbaijan,2,1,FIFA World Cup qualification,Luxembourg,Luxembourg,False,home_win,0.2,0.0,0.0,0
3000,2021-09-01,Portugal,Republic of Ireland,2,1,FIFA World Cup qualification,Faro-Loulé,Portugal,False,home_win,0.4,0.0,0.0,0
2999,2021-09-01,Guinea-Bissau,Guinea,1,1,FIFA World Cup qualification,Nouakchott,Mauritania,True,draw,0.4,0.0,0.0,1
2998,2021-09-01,Senegal,Togo,2,0,FIFA World Cup qualification,Thiès,Senegal,False,home_win,0.2,0.2,0.0,0
2997,2021-09-01,Libya,Gabon,2,1,FIFA World Cup qualification,Benina,Libya,False,home_win,0.0,0.0,0.0,0
2996,2021-09-01,Egypt,Angola,1,0,FIFA World Cup qualification,Cairo,Egypt,False,home_win,0.0,0.4,0.0,0
2995,2021-09-01,Mali,Rwanda,1,0,FIFA World Cup qualification,Agadir,Morocco,True,home_win,0.0,0.4,0.0,1
2994,2021-09-01,Central African Republic,Cape Verde,1,1,FIFA World Cup qualification,Douala,Cameroon,True,draw,0.0,0.0,0.0,1
3002,2021-09-01,Kazakhstan,Ukraine,2,2,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,False,draw,0.0,0.0,0.0,0
3034,2021-09-02,Andorra,San Marino,2,0,FIFA World Cup qualification,Andorra la Vella,Andorra,False,home_win,0.0,0.0,0.0,0
3035,2021-09-02,Hungary,England,0,4,FIFA World Cup qualification,Budapest,Hungary,False,away_win,0.4,0.6,0.0,0
3036,2021-09-02,Poland,Albania,4,1,FIFA World Cup qualification,Warsaw,Poland,False,home_win,0.4,0.4,0.0,0
3037,2021-09-02,Iceland,Romania,0,2,FIFA World Cup qualification,Reykjavík,Iceland,False,away_win,0.2,0.2,0.0,0
3038,2021-09-02,Liechtenstein,Germany,0,2,FIFA World Cup qualification,St. Gallen,Switzerland,True,away_win,0.0,0.6,0.0,1
3039,2021-09-02,North Macedonia,Armenia,0,0,FIFA World Cup qualification,Skopje,North Macedonia,False,draw,0.4,0.6,0.0,0
3040,2021-09-02,Bolivia,Colombia,1,1,FIFA World Cup qualification,La Paz,Bolivia,False,draw,0.2,0.2,0.0,0
3045,2021-09-02,Canada,Honduras,1,1,FIFA World Cup qualification,Toronto,Canada,False,draw,1.0,0.0,0.0,0
3042,2021-09-02,Peru,Uruguay,1,1,FIFA World Cup qualification,Lima,Peru,False,draw,0.2,0.2,0.0,0
3043,2021-09-02,Venezuela,Argentina,1,3,FIFA World Cup qualification,Caracas,Venezuela,False,away_win,0.2,0.4,0.0,0
3044,2021-09-02,Chile,Brazil,0,1,FIFA World Cup qualification,Santiago,Chile,False,away_win,0.2,1.0,0.0,0
3046,2021-09-02,El Salvador,United States,0,0,FIFA World Cup qualification,San Salvador,El Salvador,False,draw,0.8,0.0,0.0,0
3047,2021-09-02,Panama,Costa Rica,0,0,FIFA World Cup qualification,Panama City,Panama,False,draw,0.8,0.0,0.0,0
3048,2021-09-02,Mexico,Jamaica,2,1,FIFA World Cup qualification,Mexico City,Mexico,False,home_win,0.4,0.0,0.0,0
3033,2021-09-02,Estonia,Belgium,2,5,FIFA World Cup qualification,Tallinn,Estonia,False,away_win,0.0,0.6,0.0,0
3041,2021-09-02,Ecuador,Paraguay,2,0,FIFA World Cup qualification,Quito,Ecuador,False,home_win,0.6,0.2,0.0,0
3032,2021-09-02,Czech Republic,Belarus,1,0,FIFA World Cup qualification,Ostrava,Czech Republic,False,home_win,0.2,0.2,0.0,0
3025,2021-09-02,Japan,Oman,0,1,FIFA World Cup qualification,Suita,Japan,False,away_win,1.0,0.8,0.0,0
3030,2021-09-02,Italy,Bulgaria,1,1,FIFA World Cup qualification,Florence,Italy,False,draw,0.6,0.0,0.2,0
3015,2021-09-02,Niger,Burkina Faso,0,2,FIFA World Cup qualification,Marrakech,Morocco,True,away_win,0.0,0.0,0.0,1
3017,2021-09-02,Kenya,Uganda,0,0,FIFA World Cup qualification,Nairobi,Kenya,False,draw,0.0,0.0,0.0,0
3018,2021-09-02,Namibia,Congo,1,1,FIFA World Cup qualification,Johannesburg,South Africa,True,draw,0.4,0.0,0.0,1
3019,2021-09-02,Morocco,Sudan,2,0,FIFA World Cup qualification,Rabat,Morocco,False,home_win,0.0,0.2,0.0,0
3020,2021-09-02,DR Congo,Tanzania,1,1,FIFA World Cup qualification,Lubumbashi,DR Congo,False,draw,0.0,0.0,0.0,0
3021,2021-09-02,Madagascar,Benin,0,1,FIFA World Cup qualification,Antananarivo,Madagascar,False,away_win,0.0,0.0,0.0,0
3022,2021-09-02,South Korea,Iraq,0,0,FIFA World Cup qualification,Seoul,South Korea,False,draw,0.6,0.6,0.0,0
3016,2021-09-02,Algeria,Djibouti,8,0,FIFA World Cup qualification,Blida,Algeria,False,home_win,0.0,0.2,0.0,0
3024,2021-09-02,United Arab Emirates,Lebanon,0,0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,draw,0.8,0.2,0.0,0
3031,2021-09-02,Lithuania,Northern Ireland,1,4,FIFA World Cup qualification,Vilnius,Lithuania,False,away_win,0.0,0.0,0.0,0
3026,2021-09-02,Australia,China PR,3,0,FIFA World Cup qualification,Doha,Qatar,True,home_win,1.0,0.8,0.0,1
3027,2021-09-02,Saudi Arabia,Vietnam,3,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,home_win,1.0,0.6,0.0,0
3028,2021-09-02,Georgia,Kosovo,0,1,FIFA World Cup qualification,Batumi,Georgia,False,away_win,0.0,0.0,0.0,0
3029,2021-09-02,Sweden,Spain,2,1,FIFA World Cup qualification,Stockholm,Sweden,False,home_win,0.8,0.4,0.0,0
3023,2021-09-02,Iran,Syria,1,0,FIFA World Cup qualification,Tehran,Iran,False,home_win,0.8,0.8,0.0,0
3055,2021-09-03,Ghana,Ethiopia,1,0,FIFA World Cup qualification,Cape Coast,Ghana,False,home_win,0.0,0.0,0.0,0
3054,2021-09-03,Zimbabwe,South Africa,0,0,FIFA World Cup qualification,Harare,Zimbabwe,False,draw,0.2,0.0,0.0,0
3053,2021-09-03,Cameroon,Malawi,2,0,FIFA World Cup qualification,Yaoundé,Cameroon,False,home_win,0.0,0.2,0.0,0
3051,2021-09-03,Nigeria,Liberia,2,0,FIFA World Cup qualification,Lagos,Nigeria,False,home_win,0.2,0.2,0.0,0
3050,2021-09-03,Tunisia,Equatorial Guinea,3,0,FIFA World Cup qualification,Radès,Tunisia,False,home_win,0.2,0.2,0.0,0
3049,2021-09-03,Mauritania,Zambia,1,2,FIFA World Cup qualification,Nouakchott,Mauritania,False,away_win,0.0,0.0,0.0,0
3052,2021-09-03,Mozambique,Ivory Coast,0,0,FIFA World Cup qualification,Maputo,Mozambique,False,draw,0.4,0.0,0.0,0
3068,2021-09-04,Gibraltar,Turkey,0,3,FIFA World Cup qualification,Gibraltar,Gibraltar,False,away_win,0.0,0.4,0.0,0
3072,2021-09-04,Slovakia,Croatia,0,1,FIFA World Cup qualification,Bratislava,Slovakia,False,away_win,0.2,0.4,0.0,0
3071,2021-09-04,Cyprus,Russia,0,2,FIFA World Cup qualification,Nicosia,Cyprus,False,away_win,0.2,0.4,0.0,0
3070,2021-09-04,Slovenia,Malta,1,0,FIFA World Cup qualification,Ljubljana,Slovenia,False,home_win,0.2,0.2,0.0,0
3069,2021-09-04,Netherlands,Montenegro,4,0,FIFA World Cup qualification,Eindhoven,Netherlands,False,home_win,0.4,0.4,0.0,0
3067,2021-09-04,Latvia,Norway,0,2,FIFA World Cup qualification,Riga,Latvia,False,away_win,0.2,0.4,0.0,0
3060,2021-09-04,Republic of Ireland,Azerbaijan,1,1,FIFA World Cup qualification,Dublin,Republic of Ireland,False,draw,0.0,0.0,0.0,0
3065,2021-09-04,Scotland,Moldova,1,0,FIFA World Cup qualification,Glasgow,Scotland,False,home_win,0.2,0.0,0.0,0
3064,2021-09-04,Faroe Islands,Denmark,0,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,away_win,0.0,0.8,0.0,0
3063,2021-09-04,Ukraine,France,1,1,FIFA World Cup qualification,Kyiv,Ukraine,False,draw,0.0,0.6,0.0,0
3062,2021-09-04,Finland,Kazakhstan,1,0,FIFA World Cup qualification,Helsinki,Finland,False,home_win,0.0,0.0,0.0,0
3061,2021-09-04,Serbia,Luxembourg,4,1,FIFA World Cup qualification,Belgrade,Serbia,False,home_win,0.4,0.4,0.0,0
3066,2021-09-04,Israel,Austria,5,2,FIFA World Cup qualification,Haifa,Israel,False,home_win,0.4,0.4,0.0,0
3091,2021-09-05,Romania,Liechtenstein,2,0,FIFA World Cup qualification,Bucharest,Romania,False,home_win,0.4,0.0,0.0,0
3092,2021-09-05,Ecuador,Chile,0,0,FIFA World Cup qualification,Quito,Ecuador,False,draw,0.6,0.2,0.0,0
3093,2021-09-05,Paraguay,Colombia,1,1,FIFA World Cup qualification,Asunción,Paraguay,False,draw,0.0,0.2,0.0,0
3094,2021-09-05,Uruguay,Bolivia,4,2,FIFA World Cup qualification,Montevideo,Uruguay,False,home_win,0.2,0.2,0.0,0
3096,2021-09-05,Costa Rica,Mexico,0,1,FIFA World Cup qualification,San José,Costa Rica,False,away_win,0.0,0.6,0.0,0
3099,2021-09-05,United States,Canada,1,1,FIFA World Cup qualification,Nashville,United States,False,draw,0.0,0.8,0.0,0
3097,2021-09-05,El Salvador,Honduras,0,0,FIFA World Cup qualification,San Salvador,El Salvador,False,draw,0.8,0.0,0.0,0
3098,2021-09-05,Jamaica,Panama,0,3,FIFA World Cup qualification,Kingston,Jamaica,False,away_win,0.0,0.6,0.0,0
3090,2021-09-05,Germany,Armenia,6,0,FIFA World Cup qualification,Stuttgart,Germany,False,home_win,0.6,0.6,0.0,0
3095,2021-09-05,Peru,Venezuela,1,0,FIFA World Cup qualification,Lima,Peru,False,home_win,0.2,0.2,0.0,0
3089,2021-09-05,Iceland,North Macedonia,2,2,FIFA World Cup qualification,Reykjavík,Iceland,False,draw,0.2,0.4,0.0,0
3080,2021-09-05,Kosovo,Greece,1,1,FIFA World Cup qualification,Pristina,Kosovo,False,draw,0.2,0.0,0.0,0
3087,2021-09-05,Albania,Hungary,1,0,FIFA World Cup qualification,Elbasan,Albania,False,home_win,0.4,0.4,0.0,0
3086,2021-09-05,England,Andorra,4,0,FIFA World Cup qualification,London,England,False,home_win,0.8,0.2,0.0,0
3085,2021-09-05,Belgium,Czech Republic,3,0,FIFA World Cup qualification,Brussels,Belgium,False,home_win,0.8,0.4,0.0,0
3084,2021-09-05,Belarus,Wales,2,3,FIFA World Cup qualification,Kazan,Russia,True,away_win,0.2,0.2,0.0,1
3083,2021-09-05,Switzerland,Italy,0,0,FIFA World Cup qualification,Basel,Switzerland,False,draw,0.6,0.6,0.0,0
3082,2021-09-05,Bulgaria,Lithuania,1,0,FIFA World Cup qualification,Sofia,Bulgaria,False,home_win,0.0,0.0,0.0,0
3081,2021-09-05,Spain,Georgia,4,0,FIFA World Cup qualification,Badajoz,Spain,False,home_win,0.4,0.0,0.2,0
3079,2021-09-05,Togo,Namibia,0,1,FIFA World Cup qualification,Lomé,Togo,False,away_win,0.2,0.4,0.0,0
3078,2021-09-05,Gabon,Egypt,1,1,FIFA World Cup qualification,Franceville,Gabon,False,draw,0.0,0.2,0.0,0
3077,2021-09-05,Rwanda,Kenya,1,1,FIFA World Cup qualification,Kigali,Rwanda,False,draw,0.4,0.0,0.0,0
3088,2021-09-05,San Marino,Poland,1,7,FIFA World Cup qualification,Serravalle,San Marino,False,away_win,0.0,0.6,0.0,0
3105,2021-09-06,Benin,DR Congo,1,1,FIFA World Cup qualification,Cotonou,Benin,False,draw,0.2,0.0,0.0,0
3103,2021-09-06,Uganda,Mali,0,0,FIFA World Cup qualification,Entebbe,Uganda,False,draw,0.0,0.2,0.0,0
3104,2021-09-06,South Africa,Ghana,1,0,FIFA World Cup qualification,Johannesburg,South Africa,False,home_win,0.0,0.2,0.0,0
3101,2021-09-06,Liberia,Central African Republic,1,0,FIFA World Cup qualification,Douala,Cameroon,True,home_win,0.2,0.0,0.0,1
3100,2021-09-06,Djibouti,Niger,2,4,FIFA World Cup qualification,Rabat,Morocco,True,away_win,0.2,0.0,0.0,1
3102,2021-09-06,Ivory Coast,Cameroon,2,1,FIFA World Cup qualification,Abidjan,Ivory Coast,False,home_win,0.0,0.2,0.0,0
3126,2021-09-07,Republic of Ireland,Serbia,1,1,FIFA World Cup qualification,Dublin,Republic of Ireland,False,draw,0.0,0.6,0.0,0
3127,2021-09-07,Azerbaijan,Portugal,0,3,FIFA World Cup qualification,Baku,Azerbaijan,False,away_win,0.0,0.6,0.0,0
3128,2021-09-07,Bosnia and Herzegovina,Kazakhstan,2,2,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,draw,0.0,0.0,0.0,0
3129,2021-09-07,France,Finland,2,0,FIFA World Cup qualification,Lyon,France,False,home_win,0.4,0.2,0.0,0
3130,2021-09-07,Faroe Islands,Moldova,2,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,home_win,0.0,0.0,0.0,0
3131,2021-09-07,Austria,Scotland,0,1,FIFA World Cup qualification,Vienna,Austria,False,away_win,0.4,0.4,0.0,0
3132,2021-09-07,Denmark,Israel,5,0,FIFA World Cup qualification,Copenhagen,Denmark,False,home_win,1.0,0.6,0.2,0
3134,2021-09-07,Netherlands,Turkey,6,1,FIFA World Cup qualification,Amsterdam,Netherlands,False,home_win,0.6,0.6,0.0,0
3135,2021-09-07,Norway,Gibraltar,5,1,FIFA World Cup qualification,Oslo,Norway,False,home_win,0.6,0.0,0.2,0
3136,2021-09-07,Croatia,Slovenia,3,0,FIFA World Cup qualification,Split,Croatia,False,home_win,0.6,0.4,0.0,0
3137,2021-09-07,Slovakia,Cyprus,2,0,FIFA World Cup qualification,Bratislava,Slovakia,False,home_win,0.2,0.2,0.0,0
3125,2021-09-07,Oman,Saudi Arabia,0,1,FIFA World Cup qualification,Muscat,Oman,False,away_win,0.8,1.0,0.0,0
3133,2021-09-07,Montenegro,Latvia,0,0,FIFA World Cup qualification,Podgorica,Montenegro,False,draw,0.4,0.2,0.2,0
3124,2021-09-07,Vietnam,Australia,0,1,FIFA World Cup qualification,Hanoi,Vietnam,False,away_win,0.4,1.0,0.0,0
3138,2021-09-07,Russia,Malta,2,0,FIFA World Cup qualification,Moscow,Russia,False,home_win,0.6,0.2,0.2,0
3122,2021-09-07,Iraq,Iran,0,3,FIFA World Cup qualification,Doha,Qatar,True,away_win,0.4,1.0,0.2,1
3123,2021-09-07,China PR,Japan,0,1,FIFA World Cup qualification,Doha,Qatar,True,away_win,0.8,0.8,0.0,1
3110,2021-09-07,Burkina Faso,Algeria,1,1,FIFA World Cup qualification,Marrakech,Morocco,True,draw,0.2,0.2,0.0,1
3111,2021-09-07,Zambia,Tunisia,0,2,FIFA World Cup qualification,Ndola,Zambia,False,away_win,0.2,0.4,0.0,0
3113,2021-09-07,Cape Verde,Nigeria,1,2,FIFA World Cup qualification,Mindelo,Cape Verde,False,away_win,0.0,0.4,0.0,0
3114,2021-09-07,Malawi,Mozambique,1,0,FIFA World Cup qualification,Johannesburg,South Africa,True,home_win,0.2,0.4,0.0,1
3115,2021-09-07,Angola,Libya,0,1,FIFA World Cup qualification,Luanda,Angola,False,away_win,0.4,0.2,0.0,0
3112,2021-09-07,Equatorial Guinea,Mauritania,1,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,home_win,0.2,0.0,0.0,0
3117,2021-09-07,Congo,Senegal,1,3,FIFA World Cup qualification,Brazzaville,Congo,False,away_win,0.0,0.4,0.0,0
3118,2021-09-07,Sudan,Guinea-Bissau,2,4,FIFA World Cup qualification,Omdurman,Sudan,False,away_win,0.2,0.4,0.0,0
3119,2021-09-07,Tanzania,Madagascar,3,2,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,home_win,0.0,0.0,0.0,0
3120,2021-09-07,Syria,United Arab Emirates,1,1,FIFA World Cup qualification,Amman,Jordan,True,draw,0.6,0.8,0.0,1
3121,2021-09-07,South Korea,Lebanon,1,0,FIFA World Cup qualification,Suwon,South Korea,False,home_win,0.6,0.2,0.2,0
3116,2021-09-07,Ethiopia,Zimbabwe,1,0,FIFA World Cup qualification,Bahir Dar,Ethiopia,False,home_win,0.0,0.2,0.0,0
3152,2021-09-08,Armenia,Liechtenstein,1,1,FIFA World Cup qualification,Yerevan,Armenia,False,draw,0.6,0.0,0.2,0
3157,2021-09-08,Honduras,United States,1,4,FIFA World Cup qualification,San Pedro Sula,Honduras,False,away_win,0.0,0.0,0.0,0
3156,2021-09-08,Canada,El Salvador,3,0,FIFA World Cup qualification,Toronto,Canada,False,home_win,0.6,0.6,0.0,0
3155,2021-09-08,Panama,Mexico,1,1,FIFA World Cup qualification,Panama City,Panama,False,draw,0.6,0.6,0.0,0
3154,2021-09-08,Costa Rica,Jamaica,1,1,FIFA World Cup qualification,San José,Costa Rica,False,draw,0.0,0.0,0.0,0
3153,2021-09-08,North Macedonia,Romania,0,0,FIFA World Cup qualification,Skopje,North Macedonia,False,draw,0.4,0.6,0.0,0
3150,2021-09-08,Poland,England,1,1,FIFA World Cup qualification,Warsaw,Poland,False,draw,0.6,1.0,0.0,0
3151,2021-09-08,Iceland,Germany,0,4,FIFA World Cup qualification,Reykjavík,Iceland,False,away_win,0.2,0.8,0.0,0
3148,2021-09-08,Albania,San Marino,5,0,FIFA World Cup qualification,Elbasan,Albania,False,home_win,0.6,0.0,0.2,0
3149,2021-09-08,Hungary,Andorra,2,1,FIFA World Cup qualification,Budapest,Hungary,False,home_win,0.4,0.2,0.2,0
3147,2021-09-08,Belarus,Belgium,0,1,FIFA World Cup qualification,Kazan,Russia,True,away_win,0.2,0.8,0.0,1
3146,2021-09-08,Wales,Estonia,0,0,FIFA World Cup qualification,Cardiff,Wales,False,draw,0.4,0.0,0.0,0
3145,2021-09-08,Italy,Lithuania,5,0,FIFA World Cup qualification,Reggio Emilia,Italy,False,home_win,0.6,0.0,0.2,0
3144,2021-09-08,Northern Ireland,Switzerland,0,0,FIFA World Cup qualification,Belfast,Northern Ireland,False,draw,0.2,0.4,0.0,0
3143,2021-09-08,Greece,Sweden,2,1,FIFA World Cup qualification,Athens,Greece,False,home_win,0.0,0.8,0.0,0
3142,2021-09-08,Kosovo,Spain,0,2,FIFA World Cup qualification,Pristina,Kosovo,False,away_win,0.2,0.6,0.0,0
3161,2021-09-09,Argentina,Bolivia,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,home_win,0.4,0.2,0.2,0
3160,2021-09-09,Uruguay,Ecuador,1,0,FIFA World Cup qualification,Montevideo,Uruguay,False,home_win,0.2,0.4,0.0,0
3162,2021-09-09,Brazil,Peru,2,0,FIFA World Cup qualification,Recife,Brazil,False,home_win,1.0,0.4,0.2,0
3158,2021-09-09,Colombia,Chile,3,1,FIFA World Cup qualification,Barranquilla,Colombia,False,home_win,0.2,0.0,0.0,0
3159,2021-09-09,Paraguay,Venezuela,2,1,FIFA World Cup qualification,Asunción,Paraguay,False,home_win,0.0,0.2,0.2,0
3169,2021-10-06,Sudan,Guinea,1,1,FIFA World Cup qualification,Marrakech,Morocco,True,draw,0.2,0.0,0.0,1
3170,2021-10-06,Morocco,Guinea-Bissau,5,0,FIFA World Cup qualification,Rabat,Morocco,False,home_win,0.2,0.6,0.0,0
3187,2021-10-07,Liberia,Cape Verde,1,2,FIFA World Cup qualification,Accra,Ghana,True,away_win,0.4,0.0,0.0,1
3197,2021-10-07,Uruguay,Colombia,0,0,FIFA World Cup qualification,Montevideo,Uruguay,False,draw,0.4,0.4,0.2,0
3196,2021-10-07,Peru,Chile,2,0,FIFA World Cup qualification,Lima,Peru,False,home_win,0.4,0.0,0.0,0
3195,2021-10-07,Paraguay,Argentina,0,0,FIFA World Cup qualification,Asunción,Paraguay,False,draw,0.2,0.6,0.0,0
3194,2021-10-07,Venezuela,Brazil,1,3,FIFA World Cup qualification,Caracas,Venezuela,False,away_win,0.0,1.0,0.0,0
3193,2021-10-07,Ecuador,Bolivia,3,0,FIFA World Cup qualification,Guayaquil,Ecuador,False,home_win,0.2,0.2,0.2,0
3192,2021-10-07,Tanzania,Benin,0,1,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,away_win,0.2,0.2,0.0,0
3191,2021-10-07,DR Congo,Madagascar,2,0,FIFA World Cup qualification,Kinshasa,DR Congo,False,home_win,0.0,0.0,0.0,0
3189,2021-10-07,Rwanda,Uganda,0,1,FIFA World Cup qualification,Kigali,Rwanda,False,away_win,0.4,0.0,0.0,0
3188,2021-10-07,Nigeria,Central African Republic,0,1,FIFA World Cup qualification,Lagos,Nigeria,False,away_win,0.6,0.0,0.0,0
3186,2021-10-07,Tunisia,Mauritania,3,0,FIFA World Cup qualification,Radès,Tunisia,False,home_win,0.6,0.0,0.0,0
3190,2021-10-07,Mali,Kenya,5,0,FIFA World Cup qualification,Agadir,Morocco,True,home_win,0.2,0.0,0.0,1
3184,2021-10-07,Mexico,Canada,1,1,FIFA World Cup qualification,Mexico City,Mexico,False,draw,0.4,0.6,0.0,0
3175,2021-10-07,Iraq,Lebanon,0,0,FIFA World Cup qualification,Doha,Qatar,True,draw,0.4,0.2,0.0,1
3177,2021-10-07,United Arab Emirates,Iran,0,1,FIFA World Cup qualification,Dubai,United Arab Emirates,False,away_win,0.6,1.0,0.0,0
3178,2021-10-07,Saudi Arabia,Japan,1,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,home_win,1.0,0.8,0.0,0
3179,2021-10-07,China PR,Vietnam,3,2,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,home_win,0.6,0.4,0.0,1
3176,2021-10-07,South Korea,Syria,2,1,FIFA World Cup qualification,Ansan,South Korea,False,home_win,0.8,0.4,0.0,0
3181,2021-10-07,Honduras,Costa Rica,0,0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,draw,0.0,0.0,0.0,0
3185,2021-10-07,Equatorial Guinea,Zambia,2,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,home_win,0.4,0.2,0.0,0
3182,2021-10-07,United States,Jamaica,2,0,FIFA World Cup qualification,Austin,United States,False,home_win,0.2,0.0,0.0,0
3183,2021-10-07,El Salvador,Panama,1,0,FIFA World Cup qualification,San Salvador,El Salvador,False,home_win,0.4,0.4,0.0,0
3180,2021-10-07,Australia,Oman,3,1,FIFA World Cup qualification,Doha,Qatar,True,home_win,1.0,0.6,0.0,1
3211,2021-10-08,Germany,Romania,2,1,FIFA World Cup qualification,Hamburg,Germany,False,home_win,0.8,0.4,0.2,0
3217,2021-10-08,Angola,Gabon,3,1,FIFA World Cup qualification,Luanda,Angola,False,home_win,0.4,0.0,0.0,0
3216,2021-10-08,Cameroon,Mozambique,3,1,FIFA World Cup qualification,Douala,Cameroon,False,home_win,0.2,0.4,0.0,0
3215,2021-10-08,Malawi,Ivory Coast,0,3,FIFA World Cup qualification,Johannesburg,South Africa,True,away_win,0.4,0.2,0.0,1
